brand,category,region,bundle_id,date,wave,raw_value,pivot_raw_value,rescaled_value
Airtable,pmsoftware,worldwide,2,2026-05-04,t2,11,18,61.11
Notion,pmsoftware,worldwide,2,2026-05-05,t2,100,19,526.32
ClickUp,pmsoftware,worldwide,2,2026-05-05,t2,21,19,110.53
Smartsheet,pmsoftware,worldwide,2,2026-05-05,t2,7,19,36.84
Airtable,pmsoftware,worldwide,2,2026-05-05,t2,12,19,63.16
Notion,pmsoftware,worldwide,2,2026-05-06,t2,92,19,484.21
ClickUp,pmsoftware,worldwide,2,2026-05-06,t2,20,19,105.26
Smartsheet,pmsoftware,worldwide,2,2026-05-06,t2,7,19,36.84
Airtable,pmsoftware,worldwide,2,2026-05-06,t2,12,19,63.16
Notion,pmsoftware,worldwide,2,2026-05-07,t2,85,18,472.22
ClickUp,pmsoftware,worldwide,2,2026-05-07,t2,19,18,105.56
Smartsheet,pmsoftware,worldwide,2,2026-05-07,t2,7,18,38.89
Airtable,pmsoftware,worldwide,2,2026-05-07,t2,12,18,66.67
Notion,pmsoftware,worldwide,2,2026-05-08,t2,80,15,533.33
ClickUp,pmsoftware,worldwide,2,2026-05-08,t2,17,15,113.33
Smartsheet,pmsoftware,worldwide,2,2026-05-08,t2,6,15,40.0
Airtable,pmsoftware,worldwide,2,2026-05-08,t2,10,15,66.67
Notion,pmsoftware,worldwide,2,2026-05-09,t2,62,7,885.71
ClickUp,pmsoftware,worldwide,2,2026-05-09,t2,9,7,128.57
Smartsheet,pmsoftware,worldwide,2,2026-05-09,t2,3,7,42.86
Airtable,pmsoftware,worldwide,2,2026-05-09,t2,7,7,100.0
Notion,pmsoftware,worldwide,2,2026-05-10,t2,66,7,942.86
ClickUp,pmsoftware,worldwide,2,2026-05-10,t2,8,7,114.29
Smartsheet,pmsoftware,worldwide,2,2026-05-10,t2,1,7,14.29
Airtable,pmsoftware,worldwide,2,2026-05-10,t2,6,7,85.71
Basecamp,pmsoftware,worldwide,3,2026-04-27,t1,19,100,19.0
Coda,pmsoftware,worldwide,3,2026-04-27,t1,11,100,11.0
Wrike,pmsoftware,worldwide,3,2026-04-27,t1,12,100,12.0
Workfront,pmsoftware,worldwide,3,2026-04-27,t1,5,100,5.0
Basecamp,pmsoftware,worldwide,3,2026-04-28,t1,20,100,20.0
Coda,pmsoftware,worldwide,3,2026-04-28,t1,11,100,11.0
Wrike,pmsoftware,worldwide,3,2026-04-28,t1,11,100,11.0
Workfront,pmsoftware,worldwide,3,2026-04-28,t1,6,100,6.0
Basecamp,pmsoftware,worldwide,3,2026-04-29,t1,18,96,18.75
Coda,pmsoftware,worldwide,3,2026-04-29,t1,10,96,10.42
Wrike,pmsoftware,worldwide,3,2026-04-29,t1,11,96,11.46
Workfront,pmsoftware,worldwide,3,2026-04-29,t1,7,96,7.29
Basecamp,pmsoftware,worldwide,3,2026-04-30,t1,19,95,20.0
Coda,pmsoftware,worldwide,3,2026-04-30,t1,11,95,11.58
Wrike,pmsoftware,worldwide,3,2026-04-30,t1,12,95,12.63
Workfront,pmsoftware,worldwide,3,2026-04-30,t1,6,95,6.32
Basecamp,pmsoftware,worldwide,3,2026-05-01,t1,16,70,22.86
Coda,pmsoftware,worldwide,3,2026-05-01,t1,11,70,15.71
Wrike,pmsoftware,worldwide,3,2026-05-01,t1,9,70,12.86
Workfront,pmsoftware,worldwide,3,2026-05-01,t1,6,70,8.57
Basecamp,pmsoftware,worldwide,3,2026-05-02,t1,13,40,32.5
Coda,pmsoftware,worldwide,3,2026-05-02,t1,10,40,25.0
Wrike,pmsoftware,worldwide,3,2026-05-02,t1,5,40,12.5
Workfront,pmsoftware,worldwide,3,2026-05-02,t1,3,40,7.5
Basecamp,pmsoftware,worldwide,3,2026-05-03,t1,14,43,32.56
Coda,pmsoftware,worldwide,3,2026-05-03,t1,9,43,20.93
Wrike,pmsoftware,worldwide,3,2026-05-03,t1,5,43,11.63
Workfront,pmsoftware,worldwide,3,2026-05-03,t1,2,43,4.65
Basecamp,pmsoftware,worldwide,3,2026-05-04,t2,19,96,19.79
Coda,pmsoftware,worldwide,3,2026-05-04,t2,11,96,11.46
Wrike,pmsoftware,worldwide,3,2026-05-04,t2,11,96,11.46
Workfront,pmsoftware,worldwide,3,2026-05-04,t2,5,96,5.21
Basecamp,pmsoftware,worldwide,3,2026-05-05,t2,20,96,20.83
Coda,pmsoftware,worldwide,3,2026-05-05,t2,10,96,10.42
Wrike,pmsoftware,worldwide,3,2026-05-05,t2,11,96,11.46
Workfront,pmsoftware,worldwide,3,2026-05-05,t2,6,96,6.25
Basecamp,pmsoftware,worldwide,3,2026-05-06,t2,18,99,18.18
Coda,pmsoftware,worldwide,3,2026-05-06,t2,10,99,10.1
Wrike,pmsoftware,worldwide,3,2026-05-06,t2,11,99,11.11
Workfront,pmsoftware,worldwide,3,2026-05-06,t2,8,99,8.08
Basecamp,pmsoftware,worldwide,3,2026-05-07,t2,18,98,18.37
Coda,pmsoftware,worldwide,3,2026-05-07,t2,10,98,10.2
Wrike,pmsoftware,worldwide,3,2026-05-07,t2,11,98,11.22
Workfront,pmsoftware,worldwide,3,2026-05-07,t2,7,98,7.14
Basecamp,pmsoftware,worldwide,3,2026-05-08,t2,16,82,19.51
Coda,pmsoftware,worldwide,3,2026-05-08,t2,11,82,13.41
Wrike,pmsoftware,worldwide,3,2026-05-08,t2,9,82,10.98
Workfront,pmsoftware,worldwide,3,2026-05-08,t2,5,82,6.1
Basecamp,pmsoftware,worldwide,3,2026-05-09,t2,11,40,27.5
Coda,pmsoftware,worldwide,3,2026-05-09,t2,11,40,27.5
Wrike,pmsoftware,worldwide,3,2026-05-09,t2,5,40,12.5
Workfront,pmsoftware,worldwide,3,2026-05-09,t2,2,40,5.0
Basecamp,pmsoftware,worldwide,3,2026-05-10,t2,12,38,31.58
Coda,pmsoftware,worldwide,3,2026-05-10,t2,9,38,23.68
Wrike,pmsoftware,worldwide,3,2026-05-10,t2,4,38,10.53
Workfront,pmsoftware,worldwide,3,2026-05-10,t2,2,38,5.26
Linear,pmsoftware,worldwide,4,2026-04-27,t1,2,95,2.11
Todoist,pmsoftware,worldwide,4,2026-04-27,t1,22,95,23.16
GitHub Projects,pmsoftware,worldwide,4,2026-04-27,t1,18,95,18.95
Motion,pmsoftware,worldwide,4,2026-04-27,t1,1,95,1.05
Linear,pmsoftware,worldwide,4,2026-04-28,t1,1,100,1.0
Todoist,pmsoftware,worldwide,4,2026-04-28,t1,22,100,22.0
GitHub Projects,pmsoftware,worldwide,4,2026-04-28,t1,20,100,20.0
Motion,pmsoftware,worldwide,4,2026-04-28,t1,0,100,0.0
Linear,pmsoftware,worldwide,4,2026-04-29,t1,2,95,2.11
Todoist,pmsoftware,worldwide,4,2026-04-29,t1,21,95,22.11
GitHub Projects,pmsoftware,worldwide,4,2026-04-29,t1,18,95,18.95
Motion,pmsoftware,worldwide,4,2026-04-29,t1,1,95,1.05
Linear,pmsoftware,worldwide,4,2026-04-30,t1,2,94,2.13
Todoist,pmsoftware,worldwide,4,2026-04-30,t1,21,94,22.34
GitHub Projects,pmsoftware,worldwide,4,2026-04-30,t1,20,94,21.28
Motion,pmsoftware,worldwide,4,2026-04-30,t1,1,94,1.06
Linear,pmsoftware,worldwide,4,2026-05-01,t1,2,68,2.94
Todoist,pmsoftware,worldwide,4,2026-05-01,t1,17,68,25.0
GitHub Projects,pmsoftware,worldwide,4,2026-05-01,t1,18,68,26.47
Motion,pmsoftware,worldwide,4,2026-05-01,t1,1,68,1.47
Linear,pmsoftware,worldwide,4,2026-05-02,t1,1,39,2.56
Todoist,pmsoftware,worldwide,4,2026-05-02,t1,16,39,41.03
GitHub Projects,pmsoftware,worldwide,4,2026-05-02,t1,18,39,46.15
Motion,pmsoftware,worldwide,4,2026-05-02,t1,1,39,2.56
Linear,pmsoftware,worldwide,4,2026-05-03,t1,1,41,2.44
Todoist,pmsoftware,worldwide,4,2026-05-03,t1,18,41,43.9
GitHub Projects,pmsoftware,worldwide,4,2026-05-03,t1,17,41,41.46
Motion,pmsoftware,worldwide,4,2026-05-03,t1,1,41,2.44
Linear,pmsoftware,worldwide,4,2026-05-04,t2,1,87,1.15
Todoist,pmsoftware,worldwide,4,2026-05-04,t2,23,87,26.44
GitHub Projects,pmsoftware,worldwide,4,2026-05-04,t2,17,87,19.54
Motion,pmsoftware,worldwide,4,2026-05-04,t2,1,87,1.15
Linear,pmsoftware,worldwide,4,2026-05-05,t2,1,99,1.01
Todoist,pmsoftware,worldwide,4,2026-05-05,t2,23,99,23.23
GitHub Projects,pmsoftware,worldwide,4,2026-05-05,t2,18,99,18.18
Motion,pmsoftware,worldwide,4,2026-05-05,t2,1,99,1.01
Linear,pmsoftware,worldwide,4,2026-05-06,t2,1,98,1.02
Todoist,pmsoftware,worldwide,4,2026-05-06,t2,21,98,21.43
GitHub Projects,pmsoftware,worldwide,4,2026-05-06,t2,18,98,18.37
Motion,pmsoftware,worldwide,4,2026-05-06,t2,1,98,1.02
Linear,pmsoftware,worldwide,4,2026-05-07,t2,1,97,1.03
Todoist,pmsoftware,worldwide,4,2026-05-07,t2,21,97,21.65
GitHub Projects,pmsoftware,worldwide,4,2026-05-07,t2,17,97,17.53
Motion,pmsoftware,worldwide,4,2026-05-07,t2,1,97,1.03
Linear,pmsoftware,worldwide,4,2026-05-08,t2,1,80,1.25
Todoist,pmsoftware,worldwide,4,2026-05-08,t2,18,80,22.5
GitHub Projects,pmsoftware,worldwide,4,2026-05-08,t2,17,80,21.25
Motion,pmsoftware,worldwide,4,2026-05-08,t2,1,80,1.25
Linear,pmsoftware,worldwide,4,2026-05-09,t2,2,38,5.26
Todoist,pmsoftware,worldwide,4,2026-05-09,t2,15,38,39.47
GitHub Projects,pmsoftware,worldwide,4,2026-05-09,t2,17,38,44.74
Motion,pmsoftware,worldwide,4,2026-05-09,t2,1,38,2.63
Linear,pmsoftware,worldwide,4,2026-05-10,t2,2,37,5.41
Todoist,pmsoftware,worldwide,4,2026-05-10,t2,16,37,43.24
GitHub Projects,pmsoftware,worldwide,4,2026-05-10,t2,17,37,45.95
Motion,pmsoftware,worldwide,4,2026-05-10,t2,1,37,2.7
Height,pmsoftware,worldwide,5,2026-04-27,t1,0,38,0.0
Height,pmsoftware,worldwide,5,2026-04-28,t1,0,38,0.0
Height,pmsoftware,worldwide,5,2026-04-29,t1,0,37,0.0
Height,pmsoftware,worldwide,5,2026-04-30,t1,0,36,0.0
Height,pmsoftware,worldwide,5,2026-05-01,t1,0,26,0.0
Height,pmsoftware,worldwide,5,2026-05-02,t1,0,15,0.0
Height,pmsoftware,worldwide,5,2026-05-03,t1,0,16,0.0
Height,pmsoftware,worldwide,5,2026-05-04,t2,0,36,0.0
Height,pmsoftware,worldwide,5,2026-05-05,t2,0,37,0.0
Height,pmsoftware,worldwide,5,2026-05-06,t2,0,38,0.0
Height,pmsoftware,worldwide,5,2026-05-07,t2,0,37,0.0
Height,pmsoftware,worldwide,5,2026-05-08,t2,0,31,0.0
Height,pmsoftware,worldwide,5,2026-05-09,t2,1,15,6.67
Height,pmsoftware,worldwide,5,2026-05-10,t2,1,14,7.14
California Olive Ranch,oliveoil,worldwide,1,2026-04-27,t1,49,49,100.0
Bertolli,oliveoil,worldwide,1,2026-04-27,t1,73,49,148.98
Cobram Estate,oliveoil,worldwide,1,2026-04-27,t1,78,49,159.18
Castillo de Canena,oliveoil,worldwide,1,2026-04-27,t1,19,49,38.78
Frantoio Muraglia,oliveoil,worldwide,1,2026-04-27,t1,17,49,34.69
California Olive Ranch,oliveoil,worldwide,1,2026-04-28,t1,45,45,100.0
Bertolli,oliveoil,worldwide,1,2026-04-28,t1,76,45,168.89
Cobram Estate,oliveoil,worldwide,1,2026-04-28,t1,79,45,175.56
Castillo de Canena,oliveoil,worldwide,1,2026-04-28,t1,15,45,33.33
Frantoio Muraglia,oliveoil,worldwide,1,2026-04-28,t1,15,45,33.33
California Olive Ranch,oliveoil,worldwide,1,2026-04-29,t1,46,46,100.0
Bertolli,oliveoil,worldwide,1,2026-04-29,t1,77,46,167.39
Cobram Estate,oliveoil,worldwide,1,2026-04-29,t1,67,46,145.65
Castillo de Canena,oliveoil,worldwide,1,2026-04-29,t1,15,46,32.61
Frantoio Muraglia,oliveoil,worldwide,1,2026-04-29,t1,17,46,36.96
California Olive Ranch,oliveoil,worldwide,1,2026-04-30,t1,51,51,100.0
Bertolli,oliveoil,worldwide,1,2026-04-30,t1,71,51,139.22
Cobram Estate,oliveoil,worldwide,1,2026-04-30,t1,63,51,123.53
Castillo de Canena,oliveoil,worldwide,1,2026-04-30,t1,15,51,29.41
Frantoio Muraglia,oliveoil,worldwide,1,2026-04-30,t1,16,51,31.37
California Olive Ranch,oliveoil,worldwide,1,2026-05-01,t1,67,67,100.0
Bertolli,oliveoil,worldwide,1,2026-05-01,t1,90,67,134.33
Cobram Estate,oliveoil,worldwide,1,2026-05-01,t1,60,67,89.55
Castillo de Canena,oliveoil,worldwide,1,2026-05-01,t1,14,67,20.9
Frantoio Muraglia,oliveoil,worldwide,1,2026-05-01,t1,18,67,26.87
California Olive Ranch,oliveoil,worldwide,1,2026-05-02,t1,56,56,100.0
Bertolli,oliveoil,worldwide,1,2026-05-02,t1,91,56,162.5
Cobram Estate,oliveoil,worldwide,1,2026-05-02,t1,61,56,108.93
Castillo de Canena,oliveoil,worldwide,1,2026-05-02,t1,19,56,33.93
Frantoio Muraglia,oliveoil,worldwide,1,2026-05-02,t1,20,56,35.71
California Olive Ranch,oliveoil,worldwide,1,2026-05-03,t1,65,65,100.0
Bertolli,oliveoil,worldwide,1,2026-05-03,t1,88,65,135.38
Cobram Estate,oliveoil,worldwide,1,2026-05-03,t1,69,65,106.15
Castillo de Canena,oliveoil,worldwide,1,2026-05-03,t1,16,65,24.62
Frantoio Muraglia,oliveoil,worldwide,1,2026-05-03,t1,24,65,36.92
California Olive Ranch,oliveoil,worldwide,1,2026-05-04,t2,59,59,100.0
Bertolli,oliveoil,worldwide,1,2026-05-04,t2,75,59,127.12
Cobram Estate,oliveoil,worldwide,1,2026-05-04,t2,61,59,103.39
Castillo de Canena,oliveoil,worldwide,1,2026-05-04,t2,12,59,20.34
Frantoio Muraglia,oliveoil,worldwide,1,2026-05-04,t2,20,59,33.9
California Olive Ranch,oliveoil,worldwide,1,2026-05-05,t2,61,61,100.0
Bertolli,oliveoil,worldwide,1,2026-05-05,t2,76,61,124.59
Cobram Estate,oliveoil,worldwide,1,2026-05-05,t2,67,61,109.84
Castillo de Canena,oliveoil,worldwide,1,2026-05-05,t2,15,61,24.59
Frantoio Muraglia,oliveoil,worldwide,1,2026-05-05,t2,21,61,34.43
California Olive Ranch,oliveoil,worldwide,1,2026-05-06,t2,60,60,100.0
Bertolli,oliveoil,worldwide,1,2026-05-06,t2,88,60,146.67
Cobram Estate,oliveoil,worldwide,1,2026-05-06,t2,77,60,128.33
Castillo de Canena,oliveoil,worldwide,1,2026-05-06,t2,17,60,28.33
Frantoio Muraglia,oliveoil,worldwide,1,2026-05-06,t2,23,60,38.33
California Olive Ranch,oliveoil,worldwide,1,2026-05-07,t2,61,61,100.0
Bertolli,oliveoil,worldwide,1,2026-05-07,t2,89,61,145.9
Cobram Estate,oliveoil,worldwide,1,2026-05-07,t2,75,61,122.95
Castillo de Canena,oliveoil,worldwide,1,2026-05-07,t2,13,61,21.31
Frantoio Muraglia,oliveoil,worldwide,1,2026-05-07,t2,18,61,29.51
California Olive Ranch,oliveoil,worldwide,1,2026-05-08,t2,47,47,100.0
Bertolli,oliveoil,worldwide,1,2026-05-08,t2,96,47,204.26
Cobram Estate,oliveoil,worldwide,1,2026-05-08,t2,63,47,134.04
Castillo de Canena,oliveoil,worldwide,1,2026-05-08,t2,17,47,36.17
Frantoio Muraglia,oliveoil,worldwide,1,2026-05-08,t2,22,47,46.81
California Olive Ranch,oliveoil,worldwide,1,2026-05-09,t2,55,55,100.0
Bertolli,oliveoil,worldwide,1,2026-05-09,t2,100,55,181.82
Cobram Estate,oliveoil,worldwide,1,2026-05-09,t2,73,55,132.73
Castillo de Canena,oliveoil,worldwide,1,2026-05-09,t2,14,55,25.45
Frantoio Muraglia,oliveoil,worldwide,1,2026-05-09,t2,26,55,47.27
California Olive Ranch,oliveoil,worldwide,1,2026-05-10,t2,52,52,100.0
Bertolli,oliveoil,worldwide,1,2026-05-10,t2,93,52,178.85
Cobram Estate,oliveoil,worldwide,1,2026-05-10,t2,71,52,136.54
Castillo de Canena,oliveoil,worldwide,1,2026-05-10,t2,15,52,28.85
Frantoio Muraglia,oliveoil,worldwide,1,2026-05-10,t2,24,52,46.15
Brightland,oliveoil,worldwide,2,2026-04-27,t1,1,2,50.0
Graza,oliveoil,worldwide,2,2026-04-27,t1,8,2,400.0
Kosterina,oliveoil,worldwide,2,2026-04-27,t1,1,2,50.0
Brightland,oliveoil,worldwide,2,2026-04-28,t1,1,2,50.0
Graza,oliveoil,worldwide,2,2026-04-28,t1,9,2,450.0
Kosterina,oliveoil,worldwide,2,2026-04-28,t1,1,2,50.0
Brightland,oliveoil,worldwide,2,2026-04-29,t1,1,2,50.0
Graza,oliveoil,worldwide,2,2026-04-29,t1,8,2,400.0
Kosterina,oliveoil,worldwide,2,2026-04-29,t1,1,2,50.0
Brightland,oliveoil,worldwide,2,2026-04-30,t1,2,2,100.0
Graza,oliveoil,worldwide,2,2026-04-30,t1,9,2,450.0
Kosterina,oliveoil,worldwide,2,2026-04-30,t1,1,2,50.0
Brightland,oliveoil,worldwide,2,2026-05-01,t1,1,3,33.33
Graza,oliveoil,worldwide,2,2026-05-01,t1,8,3,266.67
Kosterina,oliveoil,worldwide,2,2026-05-01,t1,1,3,33.33
Brightland,oliveoil,worldwide,2,2026-05-02,t1,1,2,50.0
Graza,oliveoil,worldwide,2,2026-05-02,t1,8,2,400.0
Kosterina,oliveoil,worldwide,2,2026-05-02,t1,1,2,50.0
Brightland,oliveoil,worldwide,2,2026-05-03,t1,2,3,66.67
Graza,oliveoil,worldwide,2,2026-05-03,t1,10,3,333.33
Kosterina,oliveoil,worldwide,2,2026-05-03,t1,1,3,33.33
Brightland,oliveoil,worldwide,2,2026-05-04,t2,1,2,50.0
Graza,oliveoil,worldwide,2,2026-05-04,t2,9,2,450.0
Kosterina,oliveoil,worldwide,2,2026-05-04,t2,1,2,50.0
Brightland,oliveoil,worldwide,2,2026-05-05,t2,1,2,50.0
Graza,oliveoil,worldwide,2,2026-05-05,t2,9,2,450.0
Kosterina,oliveoil,worldwide,2,2026-05-05,t2,1,2,50.0
Brightland,oliveoil,worldwide,2,2026-05-06,t2,1,2,50.0
Graza,oliveoil,worldwide,2,2026-05-06,t2,10,2,500.0
Kosterina,oliveoil,worldwide,2,2026-05-06,t2,1,2,50.0
Brightland,oliveoil,worldwide,2,2026-05-07,t2,1,3,33.33
Graza,oliveoil,worldwide,2,2026-05-07,t2,9,3,300.0
Kosterina,oliveoil,worldwide,2,2026-05-07,t2,1,3,33.33
Brightland,oliveoil,worldwide,2,2026-05-08,t2,2,2,100.0
Graza,oliveoil,worldwide,2,2026-05-08,t2,9,2,450.0
Kosterina,oliveoil,worldwide,2,2026-05-08,t2,1,2,50.0
Brightland,oliveoil,worldwide,2,2026-05-09,t2,2,2,100.0
Graza,oliveoil,worldwide,2,2026-05-09,t2,10,2,500.0
Kosterina,oliveoil,worldwide,2,2026-05-09,t2,1,2,50.0
Brightland,oliveoil,worldwide,2,2026-05-10,t2,1,2,50.0
Graza,oliveoil,worldwide,2,2026-05-10,t2,9,2,450.0
Kosterina,oliveoil,worldwide,2,2026-05-10,t2,1,2,50.0
Asics,running,worldwide,1,2026-04-27,t1,84,84,100.0
Adidas,running,worldwide,1,2026-04-27,t1,10,84,11.9
Brooks,running,worldwide,1,2026-04-27,t1,4,84,4.76
New Balance,running,worldwide,1,2026-04-27,t1,5,84,5.95
Nike,running,worldwide,1,2026-04-27,t1,11,84,13.1
Asics,running,worldwide,1,2026-04-28,t1,78,78,100.0
Adidas,running,worldwide,1,2026-04-28,t1,12,78,15.38
Brooks,running,worldwide,1,2026-04-28,t1,4,78,5.13
New Balance,running,worldwide,1,2026-04-28,t1,6,78,7.69
Nike,running,worldwide,1,2026-04-28,t1,12,78,15.38
Asics,running,worldwide,1,2026-04-29,t1,82,82,100.0
